gameId,playId,pocket_collapsed,pocket_time,play_time,oline,dline
2021091902,3651,True,3.3,3.7,HOU,CLE
2021091902,3675,False,3.8,3.8,HOU,CLE
2021091902,3710,True,2.8,6.9,HOU,CLE
2021091902,3732,True,3.0,5.4,HOU,CLE
2021091902,3761,True,4.5,6.0,HOU,CLE
2021091902,3783,True,2.3,3.5,HOU,CLE
2021091902,3820,True,2.8,5.8,HOU,CLE
2021091902,3852,True,2.8,3.9,HOU,CLE
2021091903,62,True,2.8,2.9,IND,LA
2021091903,181,False,3.0,3.0,IND,LA
2021091903,289,True,2.1,5.7,IND,LA
2021091903,329,False,3.7,3.7,LA,IND
2021091903,353,False,6.0,6.0,LA,IND
2021091903,377,True,3.5,4.4,LA,IND
2021091903,471,False,4.0,4.0,LA,IND
2021091903,522,True,3.5,6.1,IND,LA
2021091903,564,False,3.1,3.1,IND,LA
2021091903,588,True,3.5,5.2,IND,LA
2021091903,633,True,2.1,2.3,IND,LA
2021091903,676,False,2.9,2.9,IND,LA
2021091903,761,True,3.3,3.9,LA,IND
2021091903,874,False,2.9,2.9,IND,LA
2021091903,945,True,2.5,3.7,LA,IND
2021091903,990,False,4.8,4.8,LA,IND
2021091903,1035,False,3.1,3.1,LA,IND
2021091903,1080,False,4.2,4.2,LA,IND
2021091903,1149,True,3.5,3.6,LA,IND
2021091903,1170,True,3.1,6.0,LA,IND
2021091903,1199,True,2.4,3.6,LA,IND
2021091903,1266,True,4.0,5.6,LA,IND
2021091903,1352,False,3.6,3.6,LA,IND
2021091903,1380,False,3.6,3.6,IND,LA
2021091903,1404,True,4.3,6.8,IND,LA
2021091903,1426,True,4.1,4.9,IND,LA
2021091903,1494,True,4.3,4.9,IND,LA
2021091903,1515,False,3.5,3.5,IND,LA
2021091903,1539,False,3.0,3.0,IND,LA
2021091903,1568,True,2.6,7.6,IND,LA
2021091903,1613,True,2.6,3.4,IND,LA
2021091903,1694,False,3.5,3.5,LA,IND
2021091903,1898,True,2.2,3.0,IND,LA
2021091903,1920,True,2.3,5.3,IND,LA
2021091903,1988,True,3.3,3.3,LA,IND
2021091903,2010,True,16.3,16.9,LA,IND
2021091903,2050,False,4.5,4.5,IND,LA
2021091903,2148,False,4.4,4.4,IND,LA
2021091903,2172,False,3.6,3.6,IND,LA
2021091903,2194,True,3.5,7.5,IND,LA
2021091903,2276,True,2.3,5.2,IND,LA
2021091903,2319,False,3.3,3.3,IND,LA
2021091903,2368,True,2.0,3.8,LA,IND
2021091903,2387,True,4.9,4.9,LA,IND
2021091903,2409,True,3.0,5.0,LA,IND
2021091903,2449,True,1.7,4.1,IND,LA
2021091903,2485,False,3.4,3.4,IND,LA
2021091903,2509,False,5.4,5.4,IND,LA
2021091903,2531,True,2.2,5.7,IND,LA
2021091903,2552,True,3.0,5.8,IND,LA
2021091903,2657,True,4.2,4.6,LA,IND
2021091903,2755,True,2.4,4.0,LA,IND
2021091903,2800,False,4.4,4.4,LA,IND
2021091903,2829,False,3.6,3.6,LA,IND
2021091903,3003,True,3.8,4.1,IND,LA
2021091903,3086,True,3.0,5.0,IND,LA
2021091903,3142,True,3.5,3.8,LA,IND
2021091903,3164,False,2.9,2.9,LA,IND
2021091903,3209,False,3.9,3.9,LA,IND
2021091903,3233,True,2.9,4.9,LA,IND
2021091903,3479,True,2.8,3.5,IND,LA
2021091903,3501,True,3.4,4.2,IND,LA
2021091903,3662,True,4.8,5.2,IND,LA
2021091903,3684,False,3.9,3.9,IND,LA
2021091904,107,True,2.9,3.9,JAX,DEN
2021091904,131,False,3.3,3.3,JAX,DEN
2021091904,174,True,3.1,3.8,JAX,DEN
2021091904,237,False,4.1,4.1,JAX,DEN
2021091904,259,True,2.8,3.8,JAX,DEN
2021091904,348,True,3.2,3.6,JAX,DEN
2021091904,420,True,3.4,4.3,DEN,JAX
2021091904,444,False,4.6,4.6,DEN,JAX
2021091904,498,True,3.7,4.1,DEN,JAX
2021091904,522,False,3.5,3.5,DEN,JAX
2021091904,594,True,2.9,5.2,DEN,JAX
2021091904,639,True,2.6,6.7,DEN,JAX
2021091904,658,False,3.1,3.1,DEN,JAX
2021091904,682,False,3.8,3.8,DEN,JAX
2021091904,740,False,4.5,4.5,JAX,DEN
2021091904,783,False,3.5,3.5,JAX,DEN
2021091904,805,True,4.8,5.4,JAX,DEN
2021091904,846,False,3.6,3.6,DEN,JAX
2021091904,912,True,4.1,8.6,DEN,JAX
2021091904,936,False,4.2,4.2,DEN,JAX
2021091904,1058,True,2.2,4.3,JAX,DEN
2021091904,1091,False,4.0,4.0,JAX,DEN
2021091904,1136,True,3.2,4.0,JAX,DEN
2021091904,1200,False,4.6,4.6,DEN,JAX
2021091904,1222,False,3.5,3.5,DEN,JAX
2021091904,1311,False,3.4,3.4,JAX,DEN
2021091904,1379,True,3.6,4.3,DEN,JAX
2021091904,1403,True,4.1,4.3,DEN,JAX
2021091904,1448,True,5.4,5.8,DEN,JAX
2021091904,1472,True,3.3,3.9,DEN,JAX
2021091904,1494,False,3.2,3.2,DEN,JAX
2021091904,1535,True,3.5,3.8,DEN,JAX
2021091904,1586,False,3.7,3.7,JAX,DEN
2021091904,1614,True,2.6,3.1,JAX,DEN
2021091904,1636,False,3.1,3.1,JAX,DEN
2021091904,1660,True,2.9,4.2,JAX,DEN
2021091904,1733,True,2.6,4.5,JAX,DEN
2021091904,1794,True,2.5,3.2,JAX,DEN
2021091904,1816,False,4.4,4.4,JAX,DEN
2021091904,1854,True,3.6,3.7,JAX,DEN
2021091904,1876,True,2.8,3.6,JAX,DEN
2021091904,1898,True,3.4,5.1,JAX,DEN
2021091904,1940,True,4.0,4.2,DEN,JAX
2021091904,1962,False,4.1,4.1,DEN,JAX
2021091904,1991,False,3.9,3.9,DEN,JAX
2021091904,2030,True,2.9,8.8,DEN,JAX
2021091904,2120,False,4.9,4.9,DEN,JAX
2021091904,2165,True,2.8,2.9,DEN,JAX
2021091904,2216,True,2.3,3.5,JAX,DEN
2021091904,2261,True,3.4,5.0,JAX,DEN
2021091904,2299,True,3.6,7.2,DEN,JAX
2021091904,2339,True,2.7,5.4,DEN,JAX
2021091904,2382,True,5.0,5.0,DEN,JAX
2021091904,2616,False,2.9,2.9,DEN,JAX
2021091904,2640,True,5.3,5.7,DEN,JAX
2021091904,2682,True,5.4,7.0,DEN,JAX
2021091904,2723,False,3.4,3.4,DEN,JAX
2021091904,2841,True,2.3,2.6,JAX,DEN
2021091904,2865,True,3.3,3.8,JAX,DEN
2021091904,2887,True,2.4,4.4,JAX,DEN
2021091904,2939,True,2.8,4.4,DEN,JAX
2021091904,3049,False,3.9,3.9,JAX,DEN
2021091904,3071,True,4.4,6.9,JAX,DEN
2021091904,3113,False,4.6,4.6,JAX,DEN
2021091904,3215,False,4.1,4.1,JAX,DEN
2021091904,3268,False,3.8,3.8,JAX,DEN
2021091904,3336,True,3.2,4.2,DEN,JAX
2021091904,3432,True,3.6,3.9,DEN,JAX
2021091904,3533,True,3.2,3.9,DEN,JAX
2021091904,3676,True,3.0,3.5,DEN,JAX
2021091905,55,True,3.2,4.4,MIA,BUF
2021091905,95,True,3.3,4.2,MIA,BUF
2021091905,139,True,2.8,3.3,BUF,MIA
2021091905,247,True,2.0,5.1,MIA,BUF
2021091905,350,True,2.2,3.3,MIA,BUF
2021091905,378,True,2.4,2.8,BUF,MIA
2021091905,427,True,4.1,6.3,BUF,MIA
2021091905,448,False,4.2,4.2,BUF,MIA
2021091905,472,True,2.4,5.4,BUF,MIA
2021091905,515,True,2.6,7.1,BUF,MIA
2021091905,620,True,2.4,6.7,MIA,BUF
2021091905,709,True,2.7,2.7,BUF,MIA
2021091905,805,True,2.0,2.8,MIA,BUF
2021091905,876,False,3.7,3.7,MIA,BUF
2021091905,923,True,4.3,5.6,BUF,MIA
2021091905,945,True,2.5,5.2,BUF,MIA
2021091905,1008,False,3.7,3.7,MIA,BUF
2021091905,1054,True,3.8,5.0,MIA,BUF
2021091905,1102,True,3.2,7.7,MIA,BUF
2021091905,1123,False,3.7,3.7,MIA,BUF
2021091905,1189,True,2.3,3.5,MIA,BUF
2021091905,1213,True,4.0,7.9,MIA,BUF
2021091905,1235,True,2.7,3.3,MIA,BUF
2021091905,1345,True,2.5,3.0,MIA,BUF
2021091905,1367,True,2.9,3.2,MIA,BUF
2021091905,1452,True,2.9,3.3,BUF,MIA
2021091905,1499,True,3.5,4.0,BUF,MIA
2021091905,1521,True,2.3,3.6,BUF,MIA
2021091905,1568,True,2.3,4.8,MIA,BUF
2021091905,1587,False,2.8,2.8,MIA,BUF
2021091905,1730,True,3.7,5.8,MIA,BUF
2021091905,1767,True,2.9,3.1,MIA,BUF
2021091905,1791,True,3.4,4.1,MIA,BUF
2021091905,1832,True,2.4,4.5,MIA,BUF
2021091905,1867,False,3.8,3.8,MIA,BUF
2021091905,1889,True,5.1,5.2,MIA,BUF
2021091905,1910,True,2.3,3.3,MIA,BUF
2021091905,1934,False,3.4,3.4,MIA,BUF
2021091905,1956,True,2.4,4.5,MIA,BUF
2021091905,2172,False,4.9,4.9,BUF,MIA
2021091905,2261,True,3.4,4.4,BUF,MIA
2021091905,2283,False,4.0,4.0,BUF,MIA
2021091905,2324,True,2.6,3.7,BUF,MIA
2021091905,2438,False,4.0,4.0,BUF,MIA
2021091905,2462,False,3.8,3.8,BUF,MIA
2021091905,2486,True,3.1,4.9,BUF,MIA
2021091905,2543,True,1.9,5.2,BUF,MIA
2021091905,2598,True,2.5,4.4,BUF,MIA
2021091905,2623,True,3.9,4.4,BUF,MIA
2021091905,2690,True,1.8,2.9,MIA,BUF
2021091905,2736,False,3.3,3.3,MIA,BUF
2021091905,2826,False,2.8,2.8,MIA,BUF
2021091905,2891,True,3.8,4.5,BUF,MIA
2021091905,2958,True,3.2,3.9,BUF,MIA
2021091905,3002,True,3.4,5.9,BUF,MIA
2021091905,3049,False,4.2,4.2,MIA,BUF
2021091905,3074,False,3.1,3.1,MIA,BUF
2021091905,3098,True,3.6,4.0,MIA,BUF
2021091905,3122,True,3.3,3.6,MIA,BUF
2021091905,3146,True,3.9,4.2,MIA,BUF
2021091905,3168,True,2.4,3.1,MIA,BUF
2021091905,3281,True,3.9,4.4,BUF,MIA
2021091905,3388,True,3.2,4.3,BUF,MIA
2021091905,3525,True,2.0,4.4,MIA,BUF
2021091905,3553,True,2.1,6.2,MIA,BUF
2021091905,3572,True,2.3,7.0,MIA,BUF
2021091905,3616,True,4.0,4.1,BUF,MIA
2021091905,3659,False,2.9,2.9,BUF,MIA
2021091905,3730,True,2.3,4.4,BUF,MIA
2021091905,3779,True,2.5,4.0,BUF,MIA
2021091905,3925,True,3.5,3.8,MIA,BUF
2021091905,4000,True,3.2,3.8,MIA,BUF
2021091905,4151,False,4.5,4.5,MIA,BUF
2021091905,4175,False,3.7,3.7,MIA,BUF
2021091905,4203,True,3.9,5.9,MIA,BUF
2021091906,76,False,3.9,3.9,NE,NYJ
2021091906,126,False,4.4,4.4,NE,NYJ
2021091906,155,False,4.0,4.0,NE,NYJ
2021091906,179,False,4.4,4.4,NE,NYJ
2021091906,238,False,3.4,3.4,NE,NYJ
2021091906,283,True,2.2,4.6,NE,NYJ
2021091906,342,True,2.7,4.0,NYJ,NE
2021091906,568,True,2.6,5.3,NYJ,NE
2021091906,639,False,4.8,4.8,NE,NYJ
2021091906,924,True,3.4,4.0,NYJ,NE
2021091906,1100,True,3.1,4.8,NE,NYJ
2021091906,1153,True,3.9,5.2,NE,NYJ
2021091906,1260,False,3.8,3.8,NYJ,NE
2021091906,1331,False,2.9,2.9,NE,NYJ
2021091906,1360,True,2.8,3.0,NE,NYJ
2021091906,1442,True,2.3,3.2,NYJ,NE
2021091906,1492,True,2.7,3.3,NYJ,NE
2021091906,1592,True,2.4,3.2,NE,NYJ
2021091906,1616,False,3.1,3.1,NE,NYJ
2021091906,1645,False,4.5,4.5,NE,NYJ
2021091906,1710,True,3.2,6.4,NE,NYJ
2021091906,1732,False,2.9,2.9,NE,NYJ
2021091906,1761,True,2.6,5.2,NE,NYJ
2021091906,1911,True,2.9,6.2,NYJ,NE
2021091906,1956,True,2.3,7.6,NYJ,NE
2021091906,1989,True,2.8,5.9,NYJ,NE
2021091906,2063,True,3.3,3.7,NYJ,NE
2021091906,2098,True,3.6,4.9,NYJ,NE
2021091906,2134,True,3.2,4.2,NE,NYJ
2021091906,2272,True,2.6,5.3,NYJ,NE
2021091906,2298,True,2.8,3.1,NYJ,NE
2021091906,2373,False,4.6,4.6,NYJ,NE
2021091906,2427,True,2.7,5.8,NYJ,NE
2021091906,2473,True,4.4,5.8,NYJ,NE
2021091906,2512,False,3.4,3.4,NE,NYJ
2021091906,2568,False,3.3,3.3,NE,NYJ
2021091906,2649,False,3.3,3.3,NE,NYJ
2021091906,2671,True,2.4,3.1,NE,NYJ
2021091906,2736,True,2.5,4.4,NYJ,NE
2021091906,2760,True,4.3,4.4,NYJ,NE
2021091906,2819,True,2.1,4.7,NYJ,NE
2021091906,2852,False,3.2,3.2,NYJ,NE
2021091906,2876,True,3.4,5.0,NYJ,NE
2021091906,2909,True,2.6,5.2,NYJ,NE
2021091906,2955,False,4.5,4.5,NYJ,NE
2021091906,2979,True,2.7,3.3,NYJ,NE
2021091906,3050,True,2.8,6.5,NE,NYJ
2021091906,3134,True,4.3,4.9,NYJ,NE
2021091906,3156,True,2.7,3.8,NYJ,NE
2021091906,3243,True,3.0,4.4,NYJ,NE
2021091906,3293,True,2.6,3.9,NYJ,NE
2021091906,3336,True,4.1,5.4,NYJ,NE
2021091906,3437,False,3.0,3.0,NE,NYJ
2021091906,3459,False,3.5,3.5,NE,NYJ
2021091906,3500,False,4.0,4.0,NYJ,NE
2021091906,3522,True,3.1,4.2,NYJ,NE
2021091906,3546,False,3.5,3.5,NYJ,NE
2021091906,3568,True,4.3,6.5,NYJ,NE
2021091906,3807,True,3.1,3.2,NYJ,NE
2021091906,3836,True,3.4,4.1,NYJ,NE
2021091906,3858,True,2.3,4.9,NYJ,NE
2021091906,3877,True,3.7,4.6,NYJ,NE
2021091906,3906,True,2.9,5.5,NYJ,NE
2021091906,3942,False,4.1,4.1,NYJ,NE
2021091906,3971,False,3.6,3.6,NYJ,NE
2021091907,98,False,3.4,3.4,SF,PHI
2021091907,194,True,2.5,3.8,PHI,SF
2021091907,233,False,6.0,6.0,PHI,SF
2021091907,360,True,3.3,3.8,SF,PHI
2021091907,418,True,3.2,3.4,PHI,SF
2021091907,463,False,3.1,3.1,PHI,SF
2021091907,567,True,3.3,4.0,PHI,SF
2021091907,711,False,3.1,3.1,SF,PHI
2021091907,735,True,2.6,3.8,SF,PHI
2021091907,757,True,3.7,4.7,SF,PHI
2021091907,821,False,3.2,3.2,PHI,SF
2021091907,843,True,3.9,4.2,PHI,SF
2021091907,869,True,3.7,5.2,PHI,SF
2021091907,919,False,4.8,4.8,PHI,SF
2021091907,960,False,3.6,3.6,PHI,SF
2021091907,1134,False,3.6,3.6,SF,PHI
2021091907,1215,True,3.7,3.7,SF,PHI
2021091907,1270,False,3.1,3.1,SF,PHI
2021091907,1348,False,4.1,4.1,SF,PHI
2021091907,1374,True,3.8,4.1,SF,PHI
2021091907,1438,False,3.7,3.7,PHI,SF
2021091907,1507,True,3.2,3.3,PHI,SF
2021091907,1540,True,2.8,6.2,PHI,SF
2021091907,1675,False,2.9,2.9,SF,PHI
2021091907,1812,True,3.0,3.5,SF,PHI
2021091907,1836,True,3.5,4.2,SF,PHI
2021091907,1857,False,1.8,1.8,SF,PHI
2021091907,1925,False,3.2,3.2,SF,PHI
2021091907,1954,False,3.7,3.7,SF,PHI
2021091907,2086,True,3.4,4.7,PHI,SF
2021091907,2115,True,3.3,4.8,PHI,SF
2021091907,2217,False,2.9,2.9,SF,PHI
2021091907,2273,True,2.5,5.9,SF,PHI
2021091907,2334,True,2.0,3.2,SF,PHI
2021091907,2459,True,4.8,5.4,PHI,SF
2021091907,2527,False,3.5,3.5,PHI,SF
2021091907,2572,True,2.9,3.6,PHI,SF
2021091907,2594,True,2.7,3.5,PHI,SF
2021091907,2641,False,4.4,4.4,SF,PHI
2021091907,2731,False,2.7,2.7,SF,PHI
2021091907,2819,False,3.4,3.4,SF,PHI
2021091907,2890,True,3.8,5.6,SF,PHI
2021091907,3014,True,3.0,3.7,SF,PHI
2021091907,3156,False,4.6,4.6,PHI,SF
2021091907,3202,True,4.1,8.8,PHI,SF
2021091907,3224,True,6.8,9.3,PHI,SF
2021091907,3245,True,3.4,5.4,PHI,SF
2021091907,3603,False,4.4,4.4,PHI,SF
2021091907,3627,True,2.2,4.8,PHI,SF
2021091907,3653,True,3.5,5.2,PHI,SF
2021091907,3690,False,3.7,3.7,PHI,SF
2021091907,3804,False,3.8,3.8,SF,PHI
2021091908,62,False,2.6,2.6,PIT,LV
2021091908,107,False,3.0,3.0,PIT,LV
2021091908,152,True,2.3,3.3,PIT,LV
2021091908,176,True,3.0,3.5,PIT,LV
2021091908,217,True,2.9,4.8,LV,PIT
2021091908,248,False,3.4,3.4,LV,PIT
2021091908,317,False,3.2,3.2,LV,PIT
2021091908,409,False,3.9,3.9,PIT,LV
2021091908,473,True,4.3,4.3,PIT,LV
2021091908,497,True,2.8,5.4,PIT,LV
2021091908,523,True,2.7,3.4,LV,PIT
2021091908,552,True,2.4,5.2,LV,PIT
2021091908,630,True,2.8,3.3,LV,PIT
2021091908,695,False,2.9,2.9,PIT,LV
2021091908,754,False,2.8,2.8,PIT,LV
2021091908,890,True,3.6,5.6,PIT,LV
2021091908,918,False,3.2,3.2,PIT,LV
2021091908,959,False,3.5,3.5,PIT,LV
2021091908,985,True,3.3,4.8,PIT,LV
2021091908,1028,True,2.8,3.5,LV,PIT
2021091908,1081,True,3.0,3.1,LV,PIT
2021091908,1175,True,2.5,3.6,LV,PIT
2021091908,1231,True,1.9,4.0,PIT,LV
2021091908,1302,False,2.8,2.8,PIT,LV
2021091908,1326,False,4.3,4.3,PIT,LV
2021091908,1443,False,3.2,3.2,LV,PIT
2021091908,1472,True,2.9,5.2,LV,PIT
2021091908,1496,True,3.4,3.7,LV,PIT
2021091908,1520,True,3.5,4.3,LV,PIT
2021091908,1554,True,4.1,5.9,LV,PIT
2021091908,1578,False,3.2,3.2,LV,PIT
2021091908,1640,False,3.1,3.1,LV,PIT
2021091908,1686,True,2.6,3.2,LV,PIT
2021091908,1796,True,2.5,3.9,LV,PIT
2021091908,1832,True,3.6,3.7,LV,PIT
2021091908,1991,True,3.3,3.7,LV,PIT
2021091908,2036,False,3.1,3.1,LV,PIT
2021091908,2060,False,3.4,3.4,LV,PIT
2021091908,2103,True,5.0,7.5,LV,PIT
2021091908,2144,False,3.6,3.6,PIT,LV
2021091908,2195,True,2.2,3.6,PIT,LV
2021091908,2240,True,4.7,6.5,PIT,LV
2021091908,2259,False,3.6,3.6,PIT,LV
2021091908,2308,False,3.4,3.4,LV,PIT
2021091908,2332,False,3.6,3.6,LV,PIT
2021091908,2356,True,2.5,5.1,LV,PIT
2021091908,2375,False,4.0,4.0,LV,PIT
2021091908,2420,True,2.4,3.5,LV,PIT
2021091908,2444,False,3.4,3.4,LV,PIT
2021091908,2531,True,2.8,3.2,PIT,LV
2021091908,2593,False,3.5,3.5,PIT,LV
2021091908,2643,False,3.3,3.3,PIT,LV
2021091908,2665,True,2.9,3.8,PIT,LV
2021091908,2706,False,3.2,3.2,LV,PIT
2021091908,2754,False,4.1,4.1,LV,PIT
2021091908,2803,False,2.7,2.7,LV,PIT
2021091908,2827,False,3.0,3.0,LV,PIT
2021091908,2872,False,3.3,3.3,LV,PIT
2021091908,2932,True,3.4,3.6,PIT,LV
2021091908,3009,False,3.8,3.8,PIT,LV
2021091908,3031,False,3.4,3.4,PIT,LV
2021091908,3110,True,3.9,3.9,LV,PIT
2021091908,3134,False,3.5,3.5,LV,PIT
2021091908,3158,False,3.9,3.9,LV,PIT
2021091908,3203,False,3.2,3.2,LV,PIT
2021091908,3229,True,3.3,4.1,LV,PIT
2021091908,3285,True,2.5,3.0,PIT,LV
2021091908,3336,True,2.8,3.6,PIT,LV
2021091908,3511,True,2.6,3.1,PIT,LV
2021091908,3535,True,2.8,3.3,PIT,LV
2021091908,3583,True,2.7,2.9,PIT,LV
2021091908,3631,True,2.5,4.2,PIT,LV
2021091908,3667,False,3.4,3.4,PIT,LV
2021091908,3761,False,3.6,3.6,LV,PIT
2021091909,75,True,3.8,4.2,MIN,ARI
2021091909,146,False,4.1,4.1,ARI,MIN
2021091909,362,False,3.2,3.2,MIN,ARI
2021091909,386,True,3.0,3.7,MIN,ARI
2021091909,476,True,4.0,4.0,ARI,MIN
2021091909,545,False,3.5,3.5,ARI,MIN
2021091909,569,True,2.8,5.5,ARI,MIN
2021091909,619,True,2.5,6.1,ARI,MIN
2021091909,641,True,5.0,6.9,ARI,MIN
2021091909,754,True,4.0,4.1,MIN,ARI
2021091909,802,True,3.4,4.7,MIN,ARI
2021091909,889,False,3.2,3.2,MIN,ARI
2021091909,1175,True,3.7,4.8,MIN,ARI
2021091909,1243,True,3.7,6.3,MIN,ARI
2021091909,1325,True,4.2,8.3,ARI,MIN
2021091909,1351,False,4.2,4.2,ARI,MIN
2021091909,1396,True,2.4,2.9,ARI,MIN
2021091909,1441,True,2.8,4.2,ARI,MIN
2021091909,1460,False,4.5,4.5,ARI,MIN
2021091909,1797,True,2.4,6.7,ARI,MIN
2021091909,1868,False,2.9,2.9,MIN,ARI
2021091909,1897,True,3.8,4.1,MIN,ARI
2021091909,1943,True,3.8,4.2,MIN,ARI
2021091909,2031,False,4.4,4.4,MIN,ARI
2021091909,2053,False,3.7,3.7,MIN,ARI
2021091909,2152,False,4.4,4.4,ARI,MIN
2021091909,2273,False,3.7,3.7,ARI,MIN
2021091909,2392,False,3.9,3.9,ARI,MIN
2021091909,2437,True,2.9,4.0,ARI,MIN
2021091909,2482,False,3.7,3.7,ARI,MIN
2021091909,2605,False,3.4,3.4,MIN,ARI
2021091909,2747,False,4.6,4.6,ARI,MIN
2021091909,2792,True,2.7,3.1,ARI,MIN
2021091909,2847,True,3.9,5.2,ARI,MIN
2021091909,2895,False,2.9,2.9,MIN,ARI
2021091909,2938,True,3.1,3.8,MIN,ARI
2021091909,3017,True,2.4,2.8,MIN,ARI
2021091909,3056,False,3.2,3.2,MIN,ARI
2021091909,3249,True,5.0,5.4,ARI,MIN
2021091909,3273,True,4.9,7.1,ARI,MIN
2021091909,3299,True,4.1,7.1,ARI,MIN
2021091909,3383,False,2.9,2.9,MIN,ARI
2021091909,3433,True,2.9,3.6,MIN,ARI
2021091909,3517,False,3.3,3.3,ARI,MIN
2021091909,3541,False,3.5,3.5,ARI,MIN
2021091909,3565,True,3.0,3.7,ARI,MIN
2021091909,3589,True,3.3,4.1,ARI,MIN
2021091909,3613,True,3.4,5.3,ARI,MIN
2021091909,3635,True,2.6,3.6,ARI,MIN
2021091909,3697,False,2.7,2.7,ARI,MIN
2021091909,3719,False,3.7,3.7,ARI,MIN
2021091909,3822,False,4.8,4.8,MIN,ARI
2021091909,3867,True,3.2,3.3,MIN,ARI
2021091909,3934,True,3.7,4.9,ARI,MIN
2021091909,3970,True,3.0,4.5,ARI,MIN
2021091909,4036,False,3.8,3.8,MIN,ARI
2021091909,4127,True,2.0,2.7,MIN,ARI
2021091909,4149,True,3.2,3.4,MIN,ARI
2021091909,4180,True,2.7,4.1,MIN,ARI
2021091910,54,True,4.0,4.4,TB,ATL
2021091910,101,True,2.9,3.5,TB,ATL
2021091910,125,True,3.2,3.4,TB,ATL
2021091910,168,True,3.1,3.4,TB,ATL
2021091910,231,True,3.6,4.7,ATL,TB
2021091910,281,True,2.2,2.7,ATL,TB
2021091910,325,True,2.8,3.3,TB,ATL
2021091910,404,False,3.2,3.2,TB,ATL
2021091910,451,False,2.9,2.9,TB,ATL
2021091910,473,False,3.1,3.1,TB,ATL
2021091910,508,True,3.4,4.3,TB,ATL
2021091910,537,False,3.7,3.7,ATL,TB
2021091910,582,True,3.0,3.6,ATL,TB
2021091910,606,False,4.1,4.1,ATL,TB
2021091910,628,True,3.8,5.9,ATL,TB
2021091910,734,False,2.7,2.7,TB,ATL
2021091910,756,True,3.0,3.9,TB,ATL
2021091910,824,False,3.4,3.4,ATL,TB
2021091910,848,True,3.5,4.5,ATL,TB
2021091910,976,True,3.1,3.2,TB,ATL
2021091910,1025,True,4.0,4.5,TB,ATL
2021091910,1125,False,2.9,2.9,ATL,TB
2021091910,1173,True,5.3,5.4,ATL,TB
2021091910,1206,False,3.0,3.0,ATL,TB
2021091910,1290,True,4.2,4.9,TB,ATL
2021091910,1312,True,2.1,2.7,TB,ATL
2021091910,1362,False,3.4,3.4,TB,ATL
2021091910,1384,True,2.7,2.9,TB,ATL
2021091910,1408,False,3.0,3.0,TB,ATL
2021091910,1449,False,4.8,4.8,ATL,TB
2021091910,1488,False,3.1,3.1,ATL,TB
2021091910,1552,True,2.6,3.0,ATL,TB
2021091910,1597,True,2.7,4.2,ATL,TB
2021091910,1621,True,3.0,5.9,ATL,TB
2021091910,1671,False,3.5,3.5,ATL,TB
2021091910,1695,True,3.0,5.7,ATL,TB
2021091910,1754,False,3.4,3.4,TB,ATL
2021091910,1799,True,2.1,3.9,TB,ATL
2021091910,1840,False,3.8,3.8,TB,ATL
2021091910,1942,False,3.4,3.4,TB,ATL
2021091910,2009,True,2.9,3.0,ATL,TB
2021091910,2033,True,2.0,3.1,ATL,TB
2021091910,2074,False,2.9,2.9,ATL,TB
2021091910,2125,True,2.5,4.1,ATL,TB
2021091910,2158,True,3.3,3.6,ATL,TB
2021091910,2287,False,2.9,2.9,ATL,TB
2021091910,2313,True,2.4,3.6,TB,ATL
2021091910,2335,True,2.8,3.2,TB,ATL
2021091910,2359,True,3.1,5.5,TB,ATL
2021091910,2380,False,5.1,5.1,TB,ATL
2021091910,2471,True,2.8,5.1,ATL,TB
2021091910,2519,False,3.8,3.8,ATL,TB
2021091910,2548,False,2.9,2.9,ATL,TB
2021091910,2582,False,3.4,3.4,ATL,TB
2021091910,2611,True,3.3,3.7,ATL,TB
2021091910,2661,False,3.2,3.2,ATL,TB
2021091910,2683,True,2.6,4.2,ATL,TB
2021091910,2707,False,3.7,3.7,ATL,TB
2021091910,2757,False,2.6,2.6,ATL,TB
2021091910,2781,True,2.4,2.9,ATL,TB
2021091910,2885,True,3.6,3.9,TB,ATL
2021091910,2907,True,3.5,5.3,TB,ATL
2021091910,3027,False,3.0,3.0,ATL,TB
2021091910,3049,True,2.8,3.5,ATL,TB
2021091910,3094,True,1.8,2.9,ATL,TB
2021091910,3129,True,3.3,4.6,ATL,TB
2021091910,3195,False,3.7,3.7,TB,ATL
2021091910,3343,False,3.3,3.3,TB,ATL
2021091910,3365,True,2.2,4.0,TB,ATL
2021091910,3427,False,4.0,4.0,ATL,TB
2021091910,3451,False,3.2,3.2,ATL,TB
2021091910,3514,True,4.5,4.6,TB,ATL
2021091910,3540,False,3.7,3.7,TB,ATL
2021091910,3564,True,3.4,3.5,TB,ATL
2021091910,3644,False,4.1,4.1,ATL,TB
2021091910,3672,True,2.4,3.1,ATL,TB
2021091910,3730,False,2.9,2.9,ATL,TB
2021091910,3775,False,2.9,2.9,ATL,TB
2021091910,3804,True,2.5,5.0,ATL,TB
2021091910,3828,True,1.7,3.0,ATL,TB
2021091910,3871,True,2.9,3.8,TB,ATL
2021091910,3893,True,3.6,3.7,TB,ATL
2021091910,3938,True,2.3,3.1,ATL,TB
2021091910,4078,True,2.0,3.7,ATL,TB
2021091910,4138,True,2.7,3.2,ATL,TB
2021091911,82,False,2.7,2.7,DAL,LAC
2021091911,127,True,2.3,3.6,DAL,LAC
2021091911,202,True,2.2,3.2,DAL,LAC
