gameId,playId,pocket_time,oline,dline,quarter,down,yardsToGo,pff_passCoverage
2021091903,2387,4.9,LA,IND,3,2,18,Cover-2
2021091903,2409,3.0,LA,IND,3,3,18,Cover-2
2021091903,2449,1.7,IND,LA,3,1,10,Cover-3
2021091903,2485,3.4,IND,LA,3,2,10,Cover-3
2021091903,2509,5.4,IND,LA,3,1,10,Cover-2
2021091903,2531,2.2,IND,LA,3,2,10,Cover-3
2021091903,2552,3.0,IND,LA,3,3,9,Cover-3
2021091903,2657,4.2,LA,IND,4,3,6,Cover-2
2021091903,2755,2.4,LA,IND,4,1,10,Cover-6
2021091903,2800,4.4,LA,IND,4,2,5,Cover-6
2021091903,2829,3.6,LA,IND,4,1,10,Red Zone
2021091903,3003,3.8,IND,LA,4,1,15,Quarters
2021091903,3086,3.0,IND,LA,4,3,5,Quarters
2021091903,3142,3.5,LA,IND,4,1,10,Cover-3
2021091903,3164,2.9,LA,IND,4,2,10,Cover-2
2021091903,3209,3.9,LA,IND,4,2,8,Quarters
2021091903,3233,2.9,LA,IND,4,3,1,Cover-1
2021091903,3479,2.8,IND,LA,4,1,10,Cover-6
2021091903,3501,3.4,IND,LA,4,2,10,Cover-6
2021091903,3662,4.8,IND,LA,4,1,10,Prevent
2021091903,3684,3.9,IND,LA,4,2,10,Prevent
2021091904,107,2.9,JAX,DEN,1,3,2,Cover-3
2021091904,131,3.3,JAX,DEN,1,1,10,Cover-1
2021091904,174,3.1,JAX,DEN,1,3,6,Quarters
2021091904,237,4.1,JAX,DEN,1,2,3,Cover-1
2021091904,259,2.8,JAX,DEN,1,3,3,Cover-1
2021091904,348,3.2,JAX,DEN,1,3,13,Cover-1
2021091904,420,3.4,DEN,JAX,1,2,10,Cover-3
2021091904,444,4.6,DEN,JAX,1,3,4,Cover-1
2021091904,498,3.7,DEN,JAX,1,2,5,Cover-6
2021091904,522,3.5,DEN,JAX,1,1,10,Cover-6
2021091904,594,2.9,DEN,JAX,1,1,10,Cover-6
2021091904,639,2.6,DEN,JAX,1,1,10,Red Zone
2021091904,658,3.1,DEN,JAX,1,2,26,Cover-1
2021091904,682,3.8,DEN,JAX,1,3,20,Cover-2
2021091904,740,4.5,JAX,DEN,1,1,10,Cover-6
2021091904,783,3.5,JAX,DEN,2,2,12,Cover-6
2021091904,805,4.8,JAX,DEN,2,3,12,Cover-6
2021091904,846,3.6,DEN,JAX,2,1,10,Cover-6
2021091904,912,4.1,DEN,JAX,2,2,10,Cover-3
2021091904,936,4.2,DEN,JAX,2,3,6,Cover-1
2021091904,1058,2.2,JAX,DEN,2,3,2,Quarters
2021091904,1091,4.0,JAX,DEN,2,1,10,Cover-3
2021091904,1136,3.2,JAX,DEN,2,3,16,Cover-6
2021091904,1200,4.6,DEN,JAX,2,2,9,Cover-3
2021091904,1222,3.5,DEN,JAX,2,3,9,Cover-6
2021091904,1311,3.4,JAX,DEN,2,3,3,Cover-1
2021091904,1379,3.6,DEN,JAX,2,2,16,Cover-3
2021091904,1403,4.1,DEN,JAX,2,3,6,Cover-6
2021091904,1448,5.4,DEN,JAX,2,2,10,Cover-3
2021091904,1472,3.3,DEN,JAX,2,1,10,Cover-1
2021091904,1494,3.2,DEN,JAX,2,2,10,Cover-1
2021091904,1535,3.5,DEN,JAX,2,1,10,Cover-1
2021091904,1586,3.7,JAX,DEN,2,1,10,Quarters
2021091904,1614,2.6,JAX,DEN,2,2,4,Cover-3
2021091904,1636,3.1,JAX,DEN,2,3,4,Cover-3
2021091904,1660,2.9,JAX,DEN,2,1,10,Cover-6
2021091904,1733,2.6,JAX,DEN,2,1,5,Cover-6
2021091904,1794,2.5,JAX,DEN,2,3,5,Bracket
2021091904,1816,4.4,JAX,DEN,2,4,5,2-Man
2021091904,1854,3.6,JAX,DEN,2,1,10,Cover-6
2021091904,1876,2.8,JAX,DEN,2,2,10,Cover-6
2021091904,1898,3.4,JAX,DEN,2,3,10,Quarters
2021091904,1940,4.0,DEN,JAX,2,1,10,Cover-6
2021091904,1962,4.1,DEN,JAX,2,2,10,Cover-2
2021091904,1991,3.9,DEN,JAX,2,3,1,Cover-3
2021091904,2030,2.9,DEN,JAX,2,4,1,Prevent
2021091904,2120,4.9,DEN,JAX,3,2,7,Cover-6
2021091904,2165,2.8,DEN,JAX,3,2,7,Cover-1
2021091904,2216,2.3,JAX,DEN,3,1,10,Cover-3
2021091904,2261,3.4,JAX,DEN,3,3,6,Cover-1
2021091904,2299,3.6,DEN,JAX,3,1,10,Cover-3
2021091904,2339,2.7,DEN,JAX,3,1,10,Cover-3
2021091904,2382,5.0,DEN,JAX,3,3,14,Cover-3
2021091904,2616,2.9,DEN,JAX,3,1,10,Cover-1
2021091904,2640,5.3,DEN,JAX,3,2,1,Cover-3
2021091904,2682,5.4,DEN,JAX,3,2,8,Cover-3
2021091904,2723,3.4,DEN,JAX,3,3,8,2-Man
2021091904,2841,2.3,JAX,DEN,3,1,15,Cover-3
2021091904,2865,3.3,JAX,DEN,3,2,9,Cover-1
2021091904,2887,2.4,JAX,DEN,3,3,9,Cover-1
2021091904,2939,2.8,DEN,JAX,3,1,10,Quarters
2021091904,3049,3.9,JAX,DEN,4,1,10,Cover-3
2021091904,3071,4.4,JAX,DEN,4,2,10,Cover-3
2021091904,3113,4.6,JAX,DEN,4,2,5,Cover-2
2021091904,3215,4.1,JAX,DEN,4,2,4,Cover-3
2021091904,3268,3.8,JAX,DEN,4,1,15,Cover-1
2021091904,3336,3.2,DEN,JAX,4,1,10,Cover-3
2021091904,3432,3.6,DEN,JAX,4,1,10,Cover-1
2021091904,3533,3.2,DEN,JAX,4,3,13,Cover-2
2021091904,3676,3.0,DEN,JAX,4,1,10,Cover-1
2021091905,55,3.2,MIA,BUF,1,1,10,Quarters
2021091905,95,3.3,MIA,BUF,1,3,11,Quarters
2021091905,139,2.8,BUF,MIA,1,1,10,Cover-1
2021091905,247,2.0,MIA,BUF,1,1,10,Cover-3
2021091905,350,2.2,MIA,BUF,1,4,2,Quarters
2021091905,378,2.4,BUF,MIA,1,1,10,Cover-3
2021091905,427,4.1,BUF,MIA,1,3,5,Cover-1
2021091905,448,4.2,BUF,MIA,1,1,10,Cover-1
2021091905,472,2.4,BUF,MIA,1,1,6,Cover-0
2021091905,515,2.6,BUF,MIA,1,3,5,Cover-0
2021091905,620,2.4,MIA,BUF,1,3,4,Cover-1
2021091905,709,2.7,BUF,MIA,1,2,9,Cover-1
2021091905,805,2.0,MIA,BUF,1,2,13,Cover-0
2021091905,876,3.7,MIA,BUF,1,2,11,Cover-3
2021091905,923,4.3,BUF,MIA,1,2,11,Cover-1
2021091905,945,2.5,BUF,MIA,1,3,11,Cover-1
2021091905,1008,3.7,MIA,BUF,1,1,10,Quarters
2021091905,1054,3.8,MIA,BUF,1,3,4,Cover-3
2021091905,1102,3.2,MIA,BUF,2,1,10,Cover-3
2021091905,1123,3.7,MIA,BUF,2,2,4,Quarters
2021091905,1189,2.3,MIA,BUF,2,3,7,Cover-3
2021091905,1213,4.0,MIA,BUF,2,1,10,Quarters
2021091905,1235,2.7,MIA,BUF,2,2,10,Cover-3
2021091905,1345,2.5,MIA,BUF,2,2,6,Red Zone
2021091905,1367,2.9,MIA,BUF,2,3,6,Red Zone
2021091905,1452,2.9,BUF,MIA,2,3,7,Cover-1
2021091905,1499,3.5,BUF,MIA,2,1,15,Cover-3
2021091905,1521,2.3,BUF,MIA,2,2,15,Cover-1
2021091905,1568,2.3,MIA,BUF,2,2,7,Cover-0
2021091905,1587,2.8,MIA,BUF,2,3,16,Quarters
2021091905,1730,3.7,MIA,BUF,2,1,10,Quarters
2021091905,1767,2.9,MIA,BUF,2,1,20,Cover-3
2021091905,1791,3.4,MIA,BUF,2,2,16,Cover-6
2021091905,1832,2.4,MIA,BUF,2,3,5,Cover-1
2021091905,1867,3.8,MIA,BUF,2,1,10,Cover-6
2021091905,1889,5.1,MIA,BUF,2,2,10,Cover-2
2021091905,1910,2.3,MIA,BUF,2,3,8,Cover-1
2021091905,1934,3.4,MIA,BUF,2,1,10,Quarters
2021091905,1956,2.4,MIA,BUF,2,2,10,Cover-3
2021091905,2172,4.9,BUF,MIA,2,3,9,Cover-1
2021091905,2261,3.4,BUF,MIA,2,1,10,Cover-1
2021091905,2283,4.0,BUF,MIA,2,2,10,Cover-1
2021091905,2324,2.6,BUF,MIA,2,3,3,Cover-1
2021091905,2438,4.0,BUF,MIA,3,1,10,Cover-3
2021091905,2462,3.8,BUF,MIA,3,1,10,Cover-1
2021091905,2486,3.1,BUF,MIA,3,1,10,Cover-1
2021091905,2543,1.9,BUF,MIA,3,1,10,Cover-3
2021091905,2598,2.5,BUF,MIA,3,3,6,Quarters
2021091905,2623,3.9,BUF,MIA,3,1,8,Red Zone
2021091905,2690,1.8,MIA,BUF,3,1,10,Cover-3
2021091905,2736,3.3,MIA,BUF,3,3,5,Cover-1
2021091905,2826,2.8,MIA,BUF,3,3,7,Cover-3
2021091905,2891,3.8,BUF,MIA,3,2,9,Cover-1
2021091905,2958,3.2,BUF,MIA,3,1,10,Cover-0
2021091905,3002,3.4,BUF,MIA,3,3,10,Cover-1
2021091905,3049,4.2,MIA,BUF,3,1,10,Cover-3
2021091905,3074,3.1,MIA,BUF,3,2,6,Cover-3
2021091905,3098,3.6,MIA,BUF,3,3,4,Cover-3
2021091905,3122,3.3,MIA,BUF,3,1,10,Quarters
2021091905,3146,3.9,MIA,BUF,3,2,2,Cover-3
2021091905,3168,2.4,MIA,BUF,3,3,2,Cover-1
2021091905,3281,3.9,BUF,MIA,3,1,10,Cover-3
2021091905,3388,3.2,BUF,MIA,4,1,10,Cover-1
2021091905,3525,2.0,MIA,BUF,4,1,10,Cover-3
2021091905,3553,2.1,MIA,BUF,4,2,10,2-Man
2021091905,3572,2.3,MIA,BUF,4,3,20,Quarters
2021091905,3616,4.0,BUF,MIA,4,1,10,Cover-3
2021091905,3659,2.9,BUF,MIA,4,1,10,Cover-3
2021091905,3730,2.3,BUF,MIA,4,1,10,Cover-3
2021091905,3779,2.5,BUF,MIA,4,3,8,Bracket
2021091905,3925,3.5,MIA,BUF,4,3,3,Cover-3
2021091905,4000,3.2,MIA,BUF,4,3,7,2-Man
2021091905,4151,4.5,MIA,BUF,4,2,9,Cover-3
2021091905,4175,3.7,MIA,BUF,4,3,3,Cover-3
2021091905,4203,3.9,MIA,BUF,4,4,3,Cover-3
2021091906,76,3.9,NE,NYJ,1,2,6,Cover-3
2021091906,126,4.4,NE,NYJ,1,2,9,Cover-3
2021091906,155,4.0,NE,NYJ,1,3,4,Quarters
2021091906,179,4.4,NE,NYJ,1,1,10,Cover-3
2021091906,238,3.4,NE,NYJ,1,1,10,Cover-1
2021091906,283,2.2,NE,NYJ,1,3,4,Cover-1
2021091906,342,2.7,NYJ,NE,1,2,2,Cover-1
2021091906,568,2.6,NYJ,NE,1,1,10,Cover-3
2021091906,639,4.8,NE,NYJ,1,2,5,Cover-1
2021091906,924,3.4,NYJ,NE,2,2,7,Cover-1
2021091906,1100,3.1,NE,NYJ,2,1,10,Cover-1
2021091906,1153,3.9,NE,NYJ,2,3,19,Cover-6
2021091906,1260,3.8,NYJ,NE,2,3,4,Cover-1
2021091906,1331,2.9,NE,NYJ,2,2,8,Cover-6
2021091906,1360,2.8,NE,NYJ,2,3,9,Cover-1
2021091906,1442,2.3,NYJ,NE,2,1,18,Cover-1
2021091906,1492,2.7,NYJ,NE,2,3,3,Cover-1
2021091906,1592,2.4,NE,NYJ,2,3,4,Cover-1
2021091906,1616,3.1,NE,NYJ,2,1,10,Quarters
2021091906,1645,4.5,NE,NYJ,2,1,10,Cover-6
2021091906,1710,3.2,NE,NYJ,2,1,10,Quarters
2021091906,1732,2.9,NE,NYJ,2,2,10,Cover-6
2021091906,1761,2.6,NE,NYJ,2,3,2,Cover-1
2021091906,1911,2.9,NYJ,NE,3,1,10,Cover-3
2021091906,1956,2.3,NYJ,NE,3,1,10,Cover-3
2021091906,1989,2.8,NYJ,NE,3,2,18,Cover-3
2021091906,2063,3.3,NYJ,NE,3,2,13,Cover-1
2021091906,2098,3.6,NYJ,NE,3,2,28,Cover-2
2021091906,2134,3.2,NE,NYJ,3,1,10,Cover-3
2021091906,2272,2.6,NYJ,NE,3,3,8,Cover-3
2021091906,2298,2.8,NYJ,NE,3,1,10,Cover-3
2021091906,2373,4.6,NYJ,NE,3,2,7,Cover-3
2021091906,2427,2.7,NYJ,NE,3,2,10,Cover-1
2021091906,2473,4.4,NYJ,NE,3,3,5,Cover-1
2021091906,2512,3.4,NE,NYJ,3,1,10,Cover-3
2021091906,2568,3.3,NE,NYJ,3,1,18,Cover-3
2021091906,2649,3.3,NE,NYJ,3,2,9,Cover-1
2021091906,2671,2.4,NE,NYJ,3,3,9,Cover-3
2021091906,2736,2.5,NYJ,NE,3,1,10,Cover-3
2021091906,2760,4.3,NYJ,NE,3,2,7,Cover-1
2021091906,2819,2.1,NYJ,NE,4,1,10,Cover-1
2021091906,2852,3.2,NYJ,NE,4,1,20,Cover-1
2021091906,2876,3.4,NYJ,NE,4,2,16,Cover-2
2021091906,2909,2.6,NYJ,NE,4,1,10,Cover-3
2021091906,2955,4.5,NYJ,NE,4,3,5,Cover-1
2021091906,2979,2.7,NYJ,NE,4,4,2,Cover-1
2021091906,3050,2.8,NE,NYJ,4,3,10,Cover-1
2021091906,3134,4.3,NYJ,NE,4,2,10,Cover-2
2021091906,3156,2.7,NYJ,NE,4,3,10,Cover-2
2021091906,3243,3.0,NYJ,NE,4,1,10,Cover-3
2021091906,3293,2.6,NYJ,NE,4,1,10,Cover-2
2021091906,3336,4.1,NYJ,NE,4,3,8,Cover-1
2021091906,3437,3.0,NE,NYJ,4,2,9,Cover-1
2021091906,3459,3.5,NE,NYJ,4,3,9,Cover-1
2021091906,3500,4.0,NYJ,NE,4,1,10,Cover-2
2021091906,3522,3.1,NYJ,NE,4,2,10,Cover-2
2021091906,3546,3.5,NYJ,NE,4,3,2,Cover-1
2021091906,3568,4.3,NYJ,NE,4,4,2,Cover-1
2021091906,3807,3.1,NYJ,NE,4,1,10,Cover-3
2021091906,3836,3.4,NYJ,NE,4,2,4,Cover-3
2021091906,3858,2.3,NYJ,NE,4,3,4,Cover-1
2021091906,3877,3.7,NYJ,NE,4,4,15,Cover-1
2021091906,3906,2.9,NYJ,NE,4,1,10,Cover-2
2021091906,3942,4.1,NYJ,NE,4,2,15,Cover-3
2021091906,3971,3.6,NYJ,NE,4,3,9,Cover-3
2021091907,98,3.4,SF,PHI,1,3,14,Quarters
2021091907,194,2.5,PHI,SF,1,3,6,Cover-1
2021091907,233,6.0,PHI,SF,1,1,10,Quarters
2021091907,360,3.3,SF,PHI,1,3,11,Quarters
2021091907,418,3.2,PHI,SF,1,1,10,Cover-2
2021091907,463,3.1,PHI,SF,1,2,5,Quarters
2021091907,567,3.3,PHI,SF,1,3,3,Cover-1
2021091907,711,3.1,SF,PHI,1,1,10,Cover-2
2021091907,735,2.6,SF,PHI,1,2,9,Cover-2
2021091907,757,3.7,SF,PHI,1,3,9,Cover-3
2021091907,821,3.2,PHI,SF,1,2,4,Quarters
2021091907,843,3.9,PHI,SF,1,3,4,Cover-1
2021091907,869,3.7,PHI,SF,1,1,10,Quarters
2021091907,919,4.8,PHI,SF,1,3,7,Cover-1
2021091907,960,3.6,PHI,SF,1,1,10,Cover-1
2021091907,1134,3.6,SF,PHI,2,1,10,Cover-6
2021091907,1215,3.7,SF,PHI,2,2,7,Cover-3
2021091907,1270,3.1,SF,PHI,2,1,10,Cover-2
2021091907,1348,4.1,SF,PHI,2,1,25,Cover-2
2021091907,1374,3.8,SF,PHI,2,2,25,Cover-2
2021091907,1438,3.7,PHI,SF,2,1,10,Cover-1
2021091907,1507,3.2,PHI,SF,2,2,11,Cover-1
2021091907,1540,2.8,PHI,SF,2,1,1,Goal Line
2021091907,1675,2.9,SF,PHI,2,3,3,Cover-3
2021091907,1812,3.0,SF,PHI,2,2,5,Cover-3
2021091907,1836,3.5,SF,PHI,2,1,10,Cover-6
2021091907,1857,1.8,SF,PHI,2,2,3,Quarters
2021091907,1925,3.2,SF,PHI,2,1,10,Cover-3
2021091907,1954,3.7,SF,PHI,2,1,10,Red Zone
2021091907,2086,3.4,PHI,SF,3,2,3,Cover-1
2021091907,2115,3.3,PHI,SF,3,3,12,Cover-3
2021091907,2217,2.9,SF,PHI,3,1,10,Quarters
2021091907,2273,2.5,SF,PHI,3,1,10,Cover-6
2021091907,2334,2.0,SF,PHI,3,3,6,Cover-1
2021091907,2459,4.8,PHI,SF,3,1,10,Quarters
2021091907,2527,3.5,PHI,SF,3,3,4,Quarters
2021091907,2572,2.9,PHI,SF,3,2,10,Cover-3
2021091907,2594,2.7,PHI,SF,3,3,10,Cover-3
2021091907,2641,4.4,SF,PHI,3,1,10,Cover-3
2021091907,2731,2.7,SF,PHI,3,3,2,Cover-3
2021091907,2819,3.4,SF,PHI,4,3,7,Quarters
2021091907,2890,3.8,SF,PHI,4,3,1,Cover-3
2021091907,3014,3.0,SF,PHI,4,3,3,Red Zone
2021091907,3156,4.6,PHI,SF,4,1,10,Quarters
2021091907,3202,4.1,PHI,SF,4,1,10,Quarters
2021091907,3224,6.8,PHI,SF,4,2,10,Quarters
2021091907,3245,3.4,PHI,SF,4,3,2,Quarters
2021091907,3603,4.4,PHI,SF,4,1,10,Cover-6
2021091907,3627,2.2,PHI,SF,4,2,1,Cover-6
2021091907,3653,3.5,PHI,SF,4,1,10,Cover-3
2021091907,3690,3.7,PHI,SF,4,1,10,Cover-6
2021091907,3804,3.8,SF,PHI,4,2,9,Cover-3
2021091908,62,2.6,PIT,LV,1,1,10,Cover-3
2021091908,107,3.0,PIT,LV,1,3,2,Cover-3
2021091908,152,2.3,PIT,LV,1,2,11,Cover-3
2021091908,176,3.0,PIT,LV,1,3,9,Cover-6
2021091908,217,2.9,LV,PIT,1,1,10,Quarters
2021091908,248,3.4,LV,PIT,1,2,10,Cover-6
2021091908,317,3.2,LV,PIT,1,2,6,Cover-2
2021091908,409,3.9,PIT,LV,1,1,10,Cover-3
2021091908,473,4.3,PIT,LV,1,2,12,Quarters
2021091908,497,2.8,PIT,LV,1,3,10,Cover-3
2021091908,523,2.7,LV,PIT,1,1,10,Cover-3
2021091908,552,2.4,LV,PIT,1,1,10,Cover-3
2021091908,630,2.8,LV,PIT,1,3,19,Cover-2
2021091908,695,2.9,PIT,LV,1,1,10,Cover-3
2021091908,754,2.8,PIT,LV,1,2,4,Cover-3
2021091908,890,3.6,PIT,LV,2,1,10,Cover-3
2021091908,918,3.2,PIT,LV,2,2,10,Cover-3
2021091908,959,3.5,PIT,LV,2,3,4,Quarters
2021091908,985,3.3,PIT,LV,2,4,4,Quarters
2021091908,1028,2.8,LV,PIT,2,2,6,2-Man
2021091908,1081,3.0,LV,PIT,2,2,12,Cover-2
2021091908,1175,2.5,LV,PIT,2,3,2,Cover-1
2021091908,1231,1.9,PIT,LV,2,1,10,Cover-3
2021091908,1302,2.8,PIT,LV,2,2,13,Cover-1
2021091908,1326,4.3,PIT,LV,2,3,8,Bracket
2021091908,1443,3.2,LV,PIT,2,1,10,2-Man
2021091908,1472,2.9,LV,PIT,2,1,10,Cover-2
2021091908,1496,3.4,LV,PIT,2,1,10,Cover-1
2021091908,1520,3.5,LV,PIT,2,1,10,Cover-1
2021091908,1554,4.1,LV,PIT,2,2,10,Cover-2
2021091908,1578,3.2,LV,PIT,2,3,4,Cover-1
2021091908,1640,3.1,LV,PIT,2,2,12,Cover-3
2021091908,1686,2.6,LV,PIT,2,3,9,Cover-2
2021091908,1796,2.5,LV,PIT,2,2,7,Red Zone
2021091908,1832,3.6,LV,PIT,2,2,17,Cover-6
2021091908,1991,3.3,LV,PIT,3,1,10,Cover-3
2021091908,2036,3.1,LV,PIT,3,3,3,Bracket
2021091908,2060,3.4,LV,PIT,3,1,10,Cover-3
2021091908,2103,5.0,LV,PIT,3,3,9,Quarters
2021091908,2144,3.6,PIT,LV,3,1,10,Cover-3
2021091908,2195,2.2,PIT,LV,3,3,5,Cover-1
2021091908,2240,4.7,PIT,LV,3,2,9,Cover-6
2021091908,2259,3.6,PIT,LV,3,3,12,Cover-3
2021091908,2308,3.4,LV,PIT,3,1,10,Cover-1
2021091908,2332,3.6,LV,PIT,3,1,10,Cover-3
2021091908,2356,2.5,LV,PIT,3,2,1,Cover-1
2021091908,2375,4.0,LV,PIT,3,3,9,Cover-3
2021091908,2420,2.4,LV,PIT,3,2,9,Quarters
2021091908,2444,3.4,LV,PIT,3,1,9,Cover-1
2021091908,2531,2.8,PIT,LV,3,2,6,Cover-6
2021091908,2593,3.5,PIT,LV,3,1,15,Quarters
2021091908,2643,3.3,PIT,LV,3,2,10,Cover-1
2021091908,2665,2.9,PIT,LV,3,3,10,Cover-1
2021091908,2706,3.2,LV,PIT,3,1,10,Quarters
2021091908,2754,4.1,LV,PIT,3,2,8,Cover-2
2021091908,2803,2.7,LV,PIT,4,1,10,Cover-3
2021091908,2827,3.0,LV,PIT,4,1,10,Quarters
2021091908,2872,3.3,LV,PIT,4,3,7,Cover-1
2021091908,2932,3.4,PIT,LV,4,2,7,Quarters
2021091908,3009,3.8,PIT,LV,4,2,10,Cover-1
2021091908,3031,3.4,PIT,LV,4,3,10,Quarters
2021091908,3110,3.9,LV,PIT,4,1,10,Cover-1
2021091908,3134,3.5,LV,PIT,4,2,6,2-Man
2021091908,3158,3.9,LV,PIT,4,1,10,Cover-1
2021091908,3203,3.2,LV,PIT,4,2,10,Cover-3
2021091908,3229,3.3,LV,PIT,4,3,10,Cover-1
2021091908,3285,2.5,PIT,LV,4,1,10,Quarters
2021091908,3336,2.8,PIT,LV,4,3,6,Cover-2
2021091908,3511,2.6,PIT,LV,4,1,10,Quarters
2021091908,3535,2.8,PIT,LV,4,2,1,Cover-6
2021091908,3583,2.7,PIT,LV,4,2,6,Cover-3
2021091908,3631,2.5,PIT,LV,4,2,10,Cover-1
2021091908,3667,3.4,PIT,LV,4,3,10,Cover-3
2021091908,3761,3.6,LV,PIT,4,2,7,Cover-1
2021091909,75,3.8,MIN,ARI,1,1,10,Cover-3
2021091909,146,4.1,ARI,MIN,1,1,10,Cover-2
2021091909,362,3.2,MIN,ARI,1,2,8,Cover-3
2021091909,386,3.0,MIN,ARI,1,3,2,Cover-1
2021091909,476,4.0,ARI,MIN,1,1,10,Cover-3
2021091909,545,3.5,ARI,MIN,1,2,10,Cover-6
2021091909,569,2.8,ARI,MIN,1,3,6,Cover-3
2021091909,619,2.5,ARI,MIN,1,2,10,Cover-3
2021091909,641,5.0,ARI,MIN,1,3,10,Cover-3
2021091909,754,4.0,MIN,ARI,1,1,10,Quarters
2021091909,802,3.4,MIN,ARI,1,2,5,Quarters
2021091909,889,3.2,MIN,ARI,1,2,7,Cover-1
2021091909,1175,3.7,MIN,ARI,2,2,10,Cover-1
2021091909,1243,3.7,MIN,ARI,2,1,10,Cover-1
2021091909,1325,4.2,ARI,MIN,2,1,10,Cover-3
2021091909,1351,4.2,ARI,MIN,2,2,10,Quarters
2021091909,1396,2.4,ARI,MIN,2,2,4,Cover-3
2021091909,1441,2.8,ARI,MIN,2,2,8,Cover-1
2021091909,1460,4.5,ARI,MIN,2,3,16,Cover-2
2021091909,1797,2.4,ARI,MIN,2,1,10,Cover-3
2021091909,1868,2.9,MIN,ARI,2,1,10,Cover-3
2021091909,1897,3.8,MIN,ARI,2,2,6,Cover-1
2021091909,1943,3.8,MIN,ARI,2,1,10,Cover-3
2021091909,2031,4.4,MIN,ARI,2,2,10,Cover-1
2021091909,2053,3.7,MIN,ARI,2,3,10,2-Man
2021091909,2152,4.4,ARI,MIN,2,2,6,Cover-6
2021091909,2273,3.7,ARI,MIN,3,2,2,Cover-3
2021091909,2392,3.9,ARI,MIN,3,1,10,Cover-6
2021091909,2437,2.9,ARI,MIN,3,1,10,Quarters
2021091909,2482,3.7,ARI,MIN,3,2,4,Cover-3
2021091909,2605,3.4,MIN,ARI,3,1,10,Cover-3
2021091909,2747,4.6,ARI,MIN,3,1,10,Quarters
2021091909,2792,2.7,ARI,MIN,3,2,7,Cover-3
2021091909,2847,3.9,ARI,MIN,3,2,9,Cover-6
2021091909,2895,2.9,MIN,ARI,3,1,10,Cover-1
2021091909,2938,3.1,MIN,ARI,3,3,7,Cover-1
2021091909,3017,2.4,MIN,ARI,3,2,10,Cover-2
2021091909,3056,3.2,MIN,ARI,3,3,10,2-Man
2021091909,3249,5.0,ARI,MIN,4,1,10,Cover-3
2021091909,3273,4.9,ARI,MIN,4,2,8,Cover-6
2021091909,3299,4.1,ARI,MIN,4,3,2,Cover-2
2021091909,3383,2.9,MIN,ARI,4,1,11,Cover-3
2021091909,3433,2.9,MIN,ARI,4,3,3,Cover-1
2021091909,3517,3.3,ARI,MIN,4,1,15,Cover-3
2021091909,3541,3.5,ARI,MIN,4,2,9,Cover-2
2021091909,3565,3.0,ARI,MIN,4,1,10,Quarters
2021091909,3589,3.3,ARI,MIN,4,2,8,Cover-2
2021091909,3613,3.4,ARI,MIN,4,3,5,Cover-2
2021091909,3635,2.6,ARI,MIN,4,4,5,Cover-0
2021091909,3697,2.7,ARI,MIN,4,2,9,Cover-1
2021091909,3719,3.7,ARI,MIN,4,3,9,Cover-1
2021091909,3822,4.8,MIN,ARI,4,1,20,Quarters
2021091909,3867,3.2,MIN,ARI,4,3,6,Cover-3
2021091909,3934,3.7,ARI,MIN,4,2,6,Cover-3
2021091909,3970,3.0,ARI,MIN,4,3,16,Cover-6
2021091909,4036,3.8,MIN,ARI,4,1,10,Cover-3
2021091909,4127,2.0,MIN,ARI,4,1,10,Cover-2
2021091909,4149,3.2,MIN,ARI,4,2,10,Cover-3
2021091909,4180,2.7,MIN,ARI,4,3,10,2-Man
2021091910,54,4.0,TB,ATL,1,1,10,Cover-3
2021091910,101,2.9,TB,ATL,1,2,2,Cover-2
2021091910,125,3.2,TB,ATL,1,1,10,Cover-2
2021091910,168,3.1,TB,ATL,1,3,8,Cover-2
2021091910,231,3.6,ATL,TB,1,1,10,Cover-2
2021091910,281,2.2,ATL,TB,1,3,3,Cover-3
2021091910,325,2.8,TB,ATL,1,1,10,Cover-2
2021091910,404,3.2,TB,ATL,1,1,10,Cover-1
2021091910,451,2.9,TB,ATL,1,1,10,Cover-1
2021091910,473,3.1,TB,ATL,1,2,10,Cover-6
2021091910,508,3.4,TB,ATL,1,3,20,Cover-2
2021091910,537,3.7,ATL,TB,1,1,10,Cover-3
2021091910,582,3.0,ATL,TB,1,3,2,Quarters
2021091910,606,4.1,ATL,TB,1,1,10,Cover-2
2021091910,628,3.8,ATL,TB,1,2,10,Cover-2
2021091910,734,2.7,TB,ATL,1,2,8,Cover-2
2021091910,756,3.0,TB,ATL,1,3,8,2-Man
2021091910,824,3.4,ATL,TB,1,2,8,Cover-6
2021091910,848,3.5,ATL,TB,1,3,4,Quarters
2021091910,976,3.1,TB,ATL,2,3,2,Cover-2
2021091910,1025,4.0,TB,ATL,2,2,2,Cover-1
2021091910,1125,2.9,ATL,TB,2,1,10,Cover-2
2021091910,1173,5.3,ATL,TB,2,1,10,Cover-3
2021091910,1206,3.0,ATL,TB,2,1,10,Cover-1
2021091910,1290,4.2,TB,ATL,2,1,10,Cover-2
2021091910,1312,2.1,TB,ATL,2,2,10,Cover-2
2021091910,1362,3.4,TB,ATL,2,1,10,Cover-2
2021091910,1384,2.7,TB,ATL,2,2,10,Cover-2
2021091910,1408,3.0,TB,ATL,2,3,5,Cover-6
2021091910,1449,4.8,ATL,TB,2,1,10,Cover-2
2021091910,1488,3.1,ATL,TB,2,2,10,Cover-2
2021091910,1552,2.6,ATL,TB,2,3,7,Quarters
